GEL-Breast_common_DBS11	GEL-Breast_common_DBS13	GEL-Breast_common_DBS20	GEL-Breast_rare_DBS17	GEL-Breast_rare_DBS28	GEL-Breast_rare_DBS2	GEL-Breast_rare_DBS1	GEL-Breast_rare_DBS12	GEL-Breast_rare_DBS7	GEL-Breast_rare_DBS18	GEL-Breast_rare_DBS19	GEL-Breast_rare_DBS5	GEL-Ovary_common_DBS13+20	GEL-Ovary_common_DBS20	GEL-Ovary_rare_DBS28	GEL-Ovary_rare_DBS5	GEL-Ovary_rare_DBS14	GEL-Ovary_rare_DBS10	GEL-Kidney_common_DBS15	GEL-Kidney_common_DBS13	GEL-Kidney_rare_DBS2	GEL-Kidney_rare_DBS28	GEL-Kidney_rare_DBS5	GEL-Kidney_rare_DBS11	GEL-Kidney_rare_DBS8	GEL-Colorectal_common_DBS2	GEL-Colorectal_common_DBS20	GEL-Colorectal_rare_DBS38	GEL-Colorectal_rare_DBS25	GEL-Colorectal_rare_DBS5_a	GEL-Colorectal_rare_DBS28	GEL-Colorectal_rare_DBS8	GEL-Colorectal_rare_DBS8+28	GEL-Colorectal_rare_DBS10	GEL-Colorectal_rare_DBS3	GEL-Colorectal_rare_DBS5+25	GEL-Colorectal_rare_DBS27	GEL-Colorectal_rare_DBS26	GEL-Colorectal_rare_DBS1	GEL-Colorectal_rare_DBS5_b	GEL-Bone_SoftTissue_common_DBS13+20	GEL-Bone_SoftTissue_rare_DBS1	GEL-Bone_SoftTissue_rare_DBS18	GEL-Bone_SoftTissue_rare_DBS5	GEL-Bone_SoftTissue_rare_DBS19	GEL-Bone_SoftTissue_rare_DBS28	GEL-Lung_common_DBS2	GEL-Lung_common_DBS13+20	GEL-Lung_rare_DBS28	GEL-Lung_rare_DBS27	GEL-Lung_rare_DBS18	GEL-Lung_rare_DBS1	GEL-Uterus_common_DBS13+20	GEL-Uterus_rare_DBS28	GEL-Uterus_rare_DBS14	GEL-Uterus_rare_DBS10	GEL-Uterus_rare_DBS29	GEL-Uterus_rare_DBS16	GEL-Uterus_rare_DBS3	GEL-Uterus_rare_DBS18	GEL-Uterus_rare_DBS5	GEL-CNS_common_DBS13+20	GEL-CNS_rare_DBS1	GEL-CNS_rare_DBS14	GEL-CNS_rare_DBS2	GEL-Prostate_common_DBS13+20	GEL-Prostate_rare_DBS28	GEL-Bladder_common_DBS11	GEL-Bladder_common_DBS2	GEL-Bladder_rare_DBS20	GEL-Bladder_rare_DBS5	GEL-Bladder_rare_DBS15	GEL-Bladder_rare_DBS28	GEL-Bladder_rare_DBS18	GEL-Bladder_rare_DBS12	GEL-Skin_common_DBS1	GEL-Stomach_common_DBS13+20	GEL-Stomach_common_DBS26	GEL-Stomach_rare_DBS5	GEL-Stomach_rare_DBS39	GEL-Stomach_rare_DBS18	GEL-Stomach_rare_DBS13+25	GEL-Stomach_rare_DBS28	GEL-Stomach_rare_DBS13+19+20	GEL-NET_common_DBS2	GEL-NET_rare_DBS20	GEL-NET_rare_DBS1	GEL-NET_rare_DBS28	GEL-NET_rare_DBS4	GEL-Pancreas_common_DBS13+20	GEL-Pancreas_rare_DBS25	GEL-Pancreas_rare_DBS28	GEL-Biliary_common_DBS13	GEL-Biliary_rare_DBS25	GEL-Biliary_rare_DBS16+20	GEL-Liver_common_DBS13	GEL-Liver_rare_DBS20	GEL-Lymphoid_common_DBS11+13+20	GEL-Lymphoid_rare_DBS1	GEL-Lymphoid_rare_DBS30	GEL-Lymphoid_rare_DBS22	GEL-Lymphoid_rare_DBS5	GEL-Oral_Oropharyngeal_common_DBS4	GEL-Oral_Oropharyngeal_common_DBS11	GEL-Oral_Oropharyngeal_common_DBS13	GEL-Oral_Oropharyngeal_rare_DBS2	GEL-Oral_Oropharyngeal_rare_DBS1	GEL-Oral_Oropharyngeal_rare_DBS5_a	GEL-Oral_Oropharyngeal_rare_DBS5_b	GEL-Oral_Oropharyngeal_rare_DBS16	GEL-Oral_Oropharyngeal_rare_DBS36
TA>GT	0.00167349788464385	0.00508554651098267	0.00574954435168663	0.00784175401941069	0.00273688656511804	2.84221552484169e-08	0.00118432286860206	0.00218354969523939	0.0229522384136771	0	0.00325458006347105	0	0.00309539559762566	7.27554400131358e-12	0.00312797578499497	0.0033240605948777	0	0	0.00883856392063996	0.00323931102681695	1.06364603217553e-27	0.000825176910084832	0	0.00747661445390974	0.00570661426651639	0.00090223817564782	0.00543377761441078	0	0.0125584117826442	0.00248280869261278	0.00415057158418012	0.00234054019771702	0.00446347333066491	0.00155688342752678	0.00185864113686392	0.00980421751002649	0	0.0181421514891044	0.0055363398558039	0.00537408020137975	0.00406099149490461	0.00222954512330559	3.5246905304241e-11	2.43090364098995e-06	0.00651649566259116	0.0116117569890882	0.00073574054094701	0.00491633392953723	0.00301787725006267	0	0.000163666662508981	0.00207149712304858	0.00482758620689655	0.00361638319439762	0.00132791462313999	0.00012698392816309	1.77711637030081e-08	0.032616979381383	0.00141011519374592	0	0	0.0142109199700823	0.00162202770127344	2.33505952587277e-07	1.25633484695447e-17	0	0.000952420001101863	0.00854896582701379	1.91253271421344e-20	0.00732334611968699	0.00471302063451791	0.0124053615585329	0.00454763637609602	0.00546074904867609	0	0.00153562653562654	0.00606064751959718	0.00983347693657116	0	0.00962423556256481	1.24873447415125e-13	0.0307952221477158	0.00287214672431882	0	0.00239751786385859	0.000522927657054578	0.00168006924891871	0.00797133776632003	0	0.00323101777059774	0	0.0127867273750782	0.0127659574468085	0	0	0.00148221343873518	0.00730569025726479	0.0242214532871972	0.00416197369391576	0.0140207711102371	0.0440911007363202	0.00187744168132137	0.00835906153075687	0.00471854127467089	6.01870649330948e-20	0.00271637696299768	5.68940003050006e-08	0.0150634312879245	0.0102634475392973	0.020609203006876	0.0120283824380506
TC>AA	5.6068767770066e-06	0.0585770223577503	0.133842383547768	0.0157363476635855	6.34493517633423e-17	1.73003306788981e-08	3.63792563144462e-05	0.00516261751380621	7.79709207856917e-06	0.0078492216887014	0.00631470024922295	0.0965286579906853	0.0723080219315178	0.143209154598609	2.54428364197859e-09	0.0270054657124634	6.51316126043647e-10	0.000117825700738896	0.0612439731825728	0.0930694239938816	3.27752552562472e-33	2.15219982705744e-06	0.115090620416493	0.000102623707179318	0.0444427503685117	0.031190958189199	0.11461314085714	0.0308696051334204	0.0758594941216232	0.0732698411940327	3.71764602300881e-21	0.00443406759530065	2.8013085499274e-07	0.00414415486234247	0.00913344460629736	0.122153222001327	1.03230685926216e-07	0.019437079265974	0.000563206534339501	0.248289248802163	0.0602252700942457	3.14204532773437e-12	0.034362942281584	0.0508698406169975	1.16670411868375e-07	0.000340419061131521	0.0107454126908158	0.0641473087222528	0.00521376212163627	0.0590784254213697	0.0539025361663051	1.19127132795749e-08	0.0863793103448276	7.70354609201202e-11	0.00536129694748647	7.95252089468884e-06	3.63706966119969e-12	0.0431297023960863	0.000307173184487891	0.047355110109757	0.0846051475673767	0.0979805534779356	9.69398727067595e-11	6.85428599793726e-08	2.32561799279918e-10	0.0905017921146953	0.00170517438353255	0.0680231476317976	0.0145848896219913	0.13367617872915	0.0884440823022432	0.0450147845087967	8.96697737471783e-11	0.0248048114475687	0.00471786791573409	0.00552825552825553	0.109885954425732	0.0669150413768655	0.322007291923701	9.41137614722259e-15	0.0891276373036212	0.000401505313441494	4.4321735295118e-11	0.106602291463763	0.0242572395637458	0.181580584307328	0.000837883423162605	0.00726728725609823	0.101103231866631	0.10016155088853	0.086956521727846	5.77476767402727e-06	0.0297872340425532	0.0295478844702528	0.0996136095403064	0.0474308300395257	0.171209406578261	0.0484429065743945	0.00305497736549845	5.19012614871892e-10	0.0215983186065678	0.0446502997268032	0.165917524076195	0.0181628480358464	0.0746910292322425	0.00116165880812148	7.71188987185414e-16	0.115025510634999	0.0962984898586435	0.0187075367839127	0.0397237342193012
TC>AG	0.0948793824341671	6.15397716067169e-20	0.00771246758951123	0.171599948625037	0	0.000639659616420891	4.59771795969301e-17	0.00407230672099944	0	0.0307929004080161	0	0	1.40453567621426e-19	0.0177449699474442	0.000283991073422239	0.0137911761829783	0	0	0.0123922775561811	0.00656559882121344	1.38299292832811e-06	1.08248877268135e-08	0.0275050173499467	0.0332588256675938	0	0.00277560412335138	0.0058560762906176	0	0.00372637910413326	0.00986459127156772	0.000365471252235429	0.00169107223234483	0.000598799101815769	0.000352854104767892	5.54478067226739e-114	0.013934966816504	0	0	0.00858771211873786	0.0483121500838955	0.00651291088805456	9.62789910149898e-06	0.0136051565351205	0.0248783281204221	0.00523267266462682	0.00703589477751187	0.000783758415902684	0.00712449071478128	7.0183550973509e-09	0	0.0155916198811059	6.92895729866382e-23	0.0162068965517241	0.000136685136646991	0.000142379085826428	1.39568978397764e-20	1.25297026134553e-17	3.48637377289265e-14	2.01497975205765e-19	0	0.0363664068516775	0.0074794315632012	0.000332842424471953	0	1.07565779728937e-06	0.00627240143369176	0	0.0372746618143002	0.00191972047810408	3.84983030892263e-06	0.0280469634683723	3.10829132187594e-10	1.25583284784075e-16	0.00639136755189601	0.0039371455444266	0	0.0125425041283457	0.00591051548030178	0.0403976247646363	0.0465678830884722	0.0189642695089672	0.00407835060307311	1.18401678384667e-06	0.0133341489443172	0.00314968033095149	0.00493918310583652	7.17061836543859e-05	0.00119116644091139	0.011199400055731	0.00969305331179321	0.0217391304374899	0	0	0	0	0.00296442687747036	0	0	0.000538642623104372	0.0205370158188003	0.00482990423773673	0.0369203605368387	3.03816776404644e-14	0.0417542050059436	0.00973312648381042	3.80584094772264e-49	3.03864127788429e-29	0.0342764994692728	0.0278753830918313	0	0.0118959455703667
TC>AT	0.191266789014349	0.000445673937933685	0.0682982098930659	0.177942033115119	0.00144797077146858	0.0148227672707023	2.45992447672013e-11	1.79842264079842e-06	0.000429011085020368	0.0272774435360492	0.00110176569207246	0.0361771794040186	0.0257843809175018	0.0693933356776687	0.00120033284482476	0.0256937120690514	2.9433368644598e-11	2.23145838157467e-06	0.07098108866247	0.0127817202985487	0.00125316174926147	3.28004322318774e-05	0.0517817409413307	0.171578399163823	0.016680443926249	0.00105016807639986	0.0458402454747208	0.0141590324974509	0.00637029895208635	0.0154546460879627	0.00294982050161596	0.00221609885528643	0.00452338537029778	0.00269274244326794	0.00188385127761685	0.0176572444891418	0.0369204947008655	2.85515721655274e-12	0.0149204399989688	0.135082259358777	0.0329476668454525	0.0161954480207408	0.0125981868832799	0.0727339218209575	0.0250534410096997	0.0095203364265267	0.00254832263227807	0.0224157210902474	0.0116456694665909	0.0360140329912189	0.0408021153831513	0.0118879533829191	0.0581034482758621	0.00216313424719807	0.00496597045770969	7.95529883235864e-07	1.78213510270869e-08	5.09602949386642e-09	1.00974187781568e-06	0.0168097436694534	0.0712914757130631	0.0261780104712042	0.0239604883953256	0.000597696293673753	5.46162440946086e-08	0.0304659498207885	0.00536369116139958	0.079675731341263	0.00968404360654147	0.0567128432865818	0.0572430575659147	0.0899096815620332	2.15305806031056e-05	0.0271840042461207	0.00837124111541524	0.0165847665847666	0.0550338186056372	0.026688207934678	0.0485483844337348	0.0241577537487499	0.0398771401018661	1.08749287212332e-05	7.1569565351417e-05	0.0265770590228616	0.00968409176382099	0.0694856107943672	0.0119257614820257	0.00897222141047543	0.0335804616526144	0.0306946688206785	0.0217391304299247	0.0159613189918276	0.025531914893617	0	0.0152294844842662	0.0133399209486166	0.0500636759998884	0.0103806228373702	0.0169646878797249	0.0383316137573719	0.0114344426382945	0.0438760461726886	0.0356122958021729	0.110067979000746	0.0370667729668428	2.93211513320653e-16	5.1753160732173e-16	0.0130415609038005	0.0867456370177348	0.0665479997586592	0.0538846664463033
TC>CA	0.00146256036745833	0.0235858633426625	0.04708080139626	0.0157133103845316	0.00326383312552739	2.52819265921607e-08	0.000334347647138158	0.00663921579664485	0.0367330223899981	2.56241575509396e-10	0.000869017328532572	0	0.0271684244943727	0.0418084442632044	0.00483562821268505	0.0109988628037003	0.0268396097686922	0.0396573233256012	0.0277467201404168	0.0156407037038877	5.61985024777927e-13	0.00379477283346509	2.225656856162e-11	0.0120418353011102	0.0286822835381928	0.0158962755491647	0.0376978004500695	0.0131124649032767	0.00614007636357194	0.0023789538008014	0.00577553599346098	0.00226530170296406	0.00591578007085861	0.0404893623303307	0.0493422797912716	3.47586568259158e-08	0.0144748077760532	0.0316467323362361	0.00179445211733371	7.84000447206791e-12	0.0235231016780323	1.13967819097369e-10	8.82992881185112e-07	0.00834630935965426	0.0143011224073629	0.00107800262155856	0.00158419804179253	0.0151484680768572	0.00987116703451685	0.0240021587295248	0.00148490467543179	9.13733813175169e-05	0.026551724137931	0.00521805538837325	0.0293581196959505	0.0387270755185645	0.0235534702508417	0.0171458633638842	0.0417534498365173	0.00530082489756194	0.00565677128611814	0.0142109199700823	0.000204924043476921	0.012501045811396	0.00171692555412239	0.0313620071684588	0.0091252498871021	0.0184330220675283	0.00175532412056232	0.0420425383417157	0.00340723468913781	0.000162518938988729	0.0068485809426692	0.0100101856572181	0.0230425756871528	0.00153562653562654	0.0440829278632703	0.0242810763503598	9.92944433962485e-13	0.0644165510747771	3.24325263733922e-08	1.22317856256618e-08	0.00492591865864997	0	0.00507709665287702	0.0462465195672816	0.000826573085981031	0.0115002973470501	0	0.0274636510500808	0.0217391304310886	0.020402298568295	0.0212765957446808	0.0190923094222008	0.0347286022536521	0.0128458498023715	0	0.0173010380622837	0.00119472723106037	0.00902193576521565	0.0226663398252866	0.00523951977344111	0.0202750912007365	0.0162146477048099	0.00890500035826681	0.00538993204413176	1.37460580537963e-20	0.0346406369454623	0.021980572842797	0.0256668559752654	0.0505362380290042
TC>CG	0.00505910640918286	0.00176843494754497	0.00228161800606108	0.00778818362268541	0.000841590278383932	0.000939579103773011	3.77287878954808e-12	0	0	0.00764318042097848	0	0	0.00210759050414719	0.00260953595943712	0.00108609116387551	0	0.00093628470836789	0	0.00339782022898124	5.14404062204401e-05	0	0.000215149081608082	0.000772921462381875	0.00421914614118496	0	0.0011280767689397	0.00207555839286469	0	4.68011254737873e-56	0	0.00102635345477653	4.42402565757642e-35	0.000199022848993133	0.000209762133955373	0.000194921644841476	1.2040817060738e-11	0	0	0	0.00371641258757354	0.00199218450693433	5.21594473242698e-13	0.00127228839838904	0.000946401404159304	0	0.000728413632237941	7.03957075380575e-05	0.00112640252351984	0.00216546400459115	0	5.58801981450976e-05	0.000268975034938251	0.00431034482758621	0.000527072619824431	0	1.73229469197531e-15	9.02264304746486e-08	7.21346450569484e-09	0	0	0	0	0	0.000422969294664729	0.000760979150155292	0.0017921146953405	0.000883979608729031	0.00526271221495414	0.000225277648237699	6.23609709432163e-05	0	0	0.00108570886141852	0	0.00856186906411356	0	0.00240598177604012	1.28963974990056e-19	0	0	0.00104794977798288	0	0.00106029692037008	0	0.000282060925159835	0.00356326069443641	3.11317737205045e-24	0.00295234367926463	0	0	0	0.00215322605341174	0	0	0.00944300006339167	0.00197628458498024	0	0	0	0.00684567193960011	0.00482990423773673	0	7.67672274512797e-14	0.00268564135501176	6.01870649330948e-20	0.0014476035848092	4.27993948895535e-22	0.0207327672448911	0	0	0
TC>CT	0.0445180171862395	0.00123795027111381	0.017328660794523	0.0150306852794332	0.0334611607382291	0.0200004608917097	9.32595303852629e-08	0.000331825216821086	0.011988717704432	0.00486331785414995	0.0578259617146929	0.024199087003955	0.00862062366980025	0.0126524141368163	0.0339424125518905	0.0152539740303024	0.0453912197733469	0.0177397250592395	0.0339643057192254	0.0129500684310898	1.49989252120021e-08	0.0150299538427565	3.9105801173108e-07	0.0220879760149287	0.00529656359589655	0.00601666326377306	0.0222470050541492	0.00639269794212983	0.000445896451466614	0.00161010826737218	0.0265754665833906	0.00200736191932295	0.0120106577302685	0.0178813741794044	0.0151831746132097	2.97307994676352e-08	0.030897709156892	0.0191989552909353	0.00343077838795418	4.66096789082073e-06	0.0129491992950732	0.0040382891663959	0.000329622703553109	2.12295583295317e-05	0.0806849062094637	0.0296164193042032	0.00277837994691665	0.0135479234619116	0.0291792352844375	0	0.000245574186081446	0.00292435493293834	0.0203448275862069	0.0249252678103736	0.0252706300565687	0.0230821255278221	0.0338214578214906	0.00841522195088625	0.0172530323667574	0	0.0286798992873584	0.0179506357516829	0.00607931083238751	0.0214833941956514	5.87844199254762e-07	0.010752688172043	0.0217876264122475	0.0172547759094011	0.000619803202167481	0.0191222046914512	0.00183098559656855	0.0642436383629207	0.041409037785823	0.0262365660595139	0.00370390460552777	0.00552825552825553	0.0243884873458481	0.0145620705442688	7.14380555896903e-07	0.0437344835932066	0.00321067631504525	0.00882257126448648	0.0227537001883403	0.0132902615758186	0.00775667544189545	0.0207051089617076	0.00250424795363885	0.0217682958129669	0	0.00484652665589661	0.0217391304392357	0.0320994894142621	0.00851063829787234	0.0385448004689222	0.0365551115239833	0.00790513833992095	0.0203324390098223	0.0242214532871972	0.00188726074503298	0.0209156700697035	0.0218459223888995	1.42872828019539e-07	0.0104098081016481	0.0141746728163053	0.00881828971786706	0.0105554267366413	1.3772204788371e-09	0.0131988162440668	0.0114987489697216	0.062076841552944	0.0533564425799229
TC>GA	0.0089301005982989	0.011738600729313	0.0220267744951809	0.00772688021145765	5.01750823468428e-05	4.55655002985828e-07	4.71999864797249e-11	0.00615418058602245	0	0.00837115939765563	0.00945649140083521	0	0.0271990603988635	0.0107064871347136	0.000232343559032235	2.32839691703284e-142	0.016345591011597	0.097080149911875	0.0147144311328193	0.0215346751634405	8.62294152456033e-16	2.52633884058154e-09	7.99736028634157e-13	0.00736184342497255	0.00529986568959047	0.00311237867634216	0.0150463679111121	0.00762502939680004	0.000789735348818288	0.00195500558456666	3.56779688268369e-11	0.000131152402326691	4.88312406731609e-52	0.0597696485600954	0.0710717169950566	2.92695270285807e-10	1.1858056869e-05	0.121758678431613	0.00205978778566968	0.00747338400311417	0.0114167496743545	1.14082496312397e-07	5.76048609952076e-19	1.29475737225487e-11	0.00719323944715173	0.00683896054303015	0.001375319762165	0.00768164417117509	0.000103743145548419	0.0119973018517333	2.17882229328772e-05	0.000278957629175308	0.0122413793103448	0.00024045437241888	0.0126066744496001	0.035793571708048	2.85925139745009e-15	0.0309831612477903	0.0659433586542154	0.018469883854349	0	0.00972326103216156	0.000319355081730267	0.00369268540746889	6.14970721145104e-05	0.00716845878136201	0.00090254016826555	0.0101107961223336	7.35646024889873e-18	0.0221264520264467	0.00744809012032768	0.00476388468152574	0	0.00924368563723278	0.0133352690252685	0.00153562653562654	0.0169179797579556	0.00924037784384486	0.00270046300840703	0.0210287062974074	0.000282329753878565	0.00294958190127254	7.03363991278386e-14	0	0.0040428732606243	0.0238524940287344	8.03525643394155e-36	0.000360342839368065	0.0111319873602403	0.0161550888529887	0	0.00145132160395045	0.00851063829787234	0	0.00822508541784635	0.0103754940711462	0.0350984491332805	0.00692041522491349	0.0013522767945967	0.0118564300142577	0.0172978257038261	0.00305506054417812	0.0179748401947702	0.0164831569130664	0.00447309251515085	0.00362648815277502	2.48133850583655e-22	0.00732698765077271	0.0129143706227072	0.0189536893630632	0.0373401956446091
TC>GG	0.00663594107223387	6.15397716067169e-20	5.87528482887114e-10	0.0234997093799661	0	0	1.18176306264362e-09	0.00268499163500847	0.008135927000009	0.00351893803711882	0.00433877743610404	0	0.00170315107861781	1.24240290552944e-19	0.000181707513499956	0.00113340088027832	0	0	0.00216301216519342	0.00173132971559405	3.33406887009998e-89	0.000263171847642108	0.00051645652359879	0.00350266293549915	0.00579138823561567	1.16824053864203e-10	0.000661205504407218	0	0.000576931166665253	0.000784090814695781	0.000161323301659587	0.000125142761227742	0.000447903174880965	0.000136457810566609	0.000378554866270653	0.002320794995222	0	0.00229037339477133	0	0.00197558588129897	0.00145582713968278	0.000135142214036576	9.33780819363679e-13	0.00323354240899978	0	0.000310064902422992	7.31560269620165e-05	0.000764917011254769	1.10768852056494e-05	0	2.62697743620097e-07	0	0.00413793103448276	2.98078186447918e-05	0	5.51968862566227e-19	0	2.29789787191866e-19	1.40788393457938e-08	0	0	0.00299177262528048	0.00062693009832891	0	0	0.000896057347670251	0	0.00357359097738113	1.91253271421344e-20	0.00258087482027058	0.00220198265421979	0	0.000308364934807632	0	0.00112448331635	0.00184275184275184	0.00111786959784345	0.000105139410539182	0.00225568741333706	0	0.00116887684762298	0	0.000555607609835996	0	0.000188040616773223	0.000509521822090854	5.94028527151739e-22	0.000732786389726395	0	0	0	0	0	0	0	0	0.0169879784819307	0	0.000538642623104373	0.00684567193960011	0.00482990423773673	0	5.63546796715469e-20	0.00532235842679656	0.00161258553606826	7.77146549932654e-29	4.24860387419715e-23	0.0031655735748288	0	0.0209480931014787	0
TC>GT	0.0357617484360476	0.00316996524946083	0.0105395719404567	0.023038444859835	0.000306357482499051	0.000144965721887359	3.46737516292919e-05	0	0.00465431071179914	0.0114521758586859	0.00351207691197881	0	0.00393423032890982	0.0063219864202174	0.000794270995225172	0.00367744667067446	0.0285861866343411	0.0431459996212861	0.00994388128385325	0.00573018048864349	1.45705415555867e-17	0.00283634083942897	0.00367476630463714	0.0185019082060829	0	0.00657787189011146	0.00560450302991302	0.00819800209055283	0.00098101280126741	1.01359729186812e-73	0.000765625299693934	0.000131961517360233	0.000250873590099524	0.0503167865346944	0.0411393357404628	0.00209976201684116	0.00317596311182011	0.00230848426975563	0.0010904511639071	0.0264877732973477	0.00635966592598269	0.0100583016493047	0.00028427964549172	0.00666758425389151	0	0.00351936336253831	0.00082228638289927	0.00474282687824537	0.00231935899807454	0	0.0024046152234104	0.00530077226711482	0.00620689655172414	0.00112679767690222	0.0121539696590317	0.0356562101164148	0.00244950523450389	0.00319083965154277	0.0472432373861726	0	0.0145619324690388	0.0037397157816006	0.0115419111825337	0.00839435962821404	4.4294677969237e-05	0.00448028673835125	0.00180627031197183	0.014781226710658	0.00182552097961904	0.00772757645826322	0.0147756129402343	0.0117775959351673	2.92412650232017e-05	8.73173437919286e-10	1.48830068573458e-09	0.00552825552825553	0.00968627661736393	0.00288586372565526	0.000370967439453506	0	0.00429539738097013	0.0137710614525528	0.00082167099690623	0	0.00150432493418578	0.00975693390231158	0.00516731418278606	0.00137692292901575	0	0.00646203554119548	0	0	0	0	0	0.000494071146245059	0.0166471436804993	0	0.0129274229545049	0.00684567193960011	0	0.00923009013420969	0.00435347224901094	0.0455310385658974	0.00252156874209169	0.00287667846514463	5.03990761311391e-12	0.0169501045456531	0.0085840903871098	0.0251050391463127	0
TG>AA	0.00989697412632831	0.00981537897474937	0.0210216590229191	0.00771155925518568	0.000694576754709491	0.00566887186519549	2.00842985815179e-05	5.52086664161469e-05	0.0274225230564474	0.025935215389922	0.0141760268511797	0.0120364569061487	0.00632484427577579	0.0156708138642973	2.55113801923073e-05	0.0211426094176902	1.44736602727908e-07	0	0.0145231265511906	0.00470944733491615	0.00229019245979627	0.00181438086067918	0.0183718408858713	0.00901500036256738	0.0056300849800328	0.000877146784708284	0.0180603560450297	0.0171697715491801	0.055903009808771	0.0218577560929567	0.000725802543775627	0.00197467096648671	0.000646427936199457	1.67475945959489e-10	4.4073611964452e-85	0.0362947826330398	1.9632702014312e-05	0	0.0029353970036471	0.0050193844751468	0.00819860547084514	0.00167131927898838	0.00735858483424276	0.0153626212237181	0.0147247300943055	0.0046593084907568	0.00525364422190585	0.017122141056861	0.000612303510139464	0.0116633472689469	0.0119348885475263	0.000426351085747588	0.0096551724137931	0.00108211293514643	0.0019369096545198	4.24810080633758e-09	0.00301190572789972	0.00998193780296909	7.01672132666326e-05	0.0185597702765381	0.00690944890759018	0.0172026925953628	0.00200186465427194	6.5599356169742e-10	0.000849419423022611	0.00627240143369176	0	0.0116681062970009	0.0033082997352539	0.0243560150019929	0.00698831645198294	0.0791038902841987	1.22971462967871e-05	0.0396616782073294	0	0.0042997542997543	0.00814954390418325	0.00371277612770159	0.0142650168616238	0	0.0200747504493801	0.0472562381300688	0.0014199756301804	0.0133475455339136	0.00742760436254231	0.0194828026389439	0.00150179884830473	0.00464297122803268	0	0	0	0.00215322605341174	0	0.0561492732911198	0.0188860001267833	0.00691699604743083	0.0044166925880185	0.027681660899654	0.00182981037300401	0	1.0649702034701e-08	0.00730279990999115	0.00431211400350789	0.00514233431555731	0.00120077736355701	0.0112555732791971	1.11338294438871e-06	0.029589689305928	0.0218249686666245	0.00646040805011288	0.0129686576504565
TG>AC	1.09868598966836e-19	0.00676788543668154	0.00240128125562459	0	0.000456193786927103	2.79390938390607e-09	0.00052758593193444	0.00245936867079021	0.0316834254189105	0	0.00832856927140277	0	0.0038676368840522	0.00479077627657315	0.000435060028897603	0.00201206985273441	0	0	0.00583866285938928	0.00208269412932643	1.46243530209283e-49	3.77921108075668e-07	4.35990043141763e-06	0.00783799427795158	0	0.00171366932240855	0.00313413189807204	0	0.0055486847257609	0.00349323488223371	0.000519466855805515	0.000262506339890481	0.000836271033593661	0.000204928224392289	0	0.0038461561899528	0.0066123384448609	0	0	0.00120212491505642	0.00306489924143744	1.19292170185105e-06	0.000450869302622486	0.00565916073420346	0	0.00367430490731045	0.00038972798826517	0.00423185793832243	0.00140391960494555	0.0121183911288667	0.00592295119196032	3.43616782010914e-08	0.00137931034482759	0.000783886918437806	0.000171787320370341	1.80111572113634e-08	0	0.00267661787251457	0	0	0.0148292603812091	0.00673148840688108	0.000298810874975394	3.24580885985302e-14	1.40716342316944e-05	0.00268817204301075	0	0.0013678728945079	1.91253271421344e-20	0.000647972355673511	0	0.0236058116596212	0.000469517803324978	0	0	0.000921375921375922	0.00272677934617881	1.28963974990056e-19	0.00177555805786862	0	0.00500892167165968	0.0073763515724406	0.00154937046163728	0	0.00319669048514479	1.89704063752853e-09	0.000241172341608342	0.00125682833381422	0	0	0	0	0	0	0.00944300006339167	0.00148221343873518	0	0	0.000538642623104373	0	0	0	0.00198257918000395	0.005738594624065	0.00221438705356896	0.00286845945070839	1.42561929342622e-23	0.00930673775865625	0.0023211336757444	0	0
