Hartwig-Breast_common_DBS11	Hartwig-Breast_common_DBS13	Hartwig-Breast_common_DBS20	Hartwig-Breast_rare_DBS5_a	Hartwig-Breast_rare_DBS18	Hartwig-Breast_rare_DBS21	Hartwig-Breast_rare_DBS5_b	Hartwig-Breast_rare_DBS2	Hartwig-Breast_rare_DBS28	Hartwig-Breast_rare_DBS27	Hartwig-Breast_rare_DBS26	Hartwig-Breast_rare_DBS24	Hartwig-Ovary_common_DBS13+20	Hartwig-Ovary_rare_DBS18	Hartwig-Ovary_rare_DBS5	Hartwig-Ovary_rare_DBS20	Hartwig-Kidney_common_DBS13+20	Hartwig-Kidney_rare_DBS13+19+20	Hartwig-Kidney_rare_DBS19	Hartwig-Colorectal_common_DBS2	Hartwig-Colorectal_common_DBS5	Hartwig-Colorectal_common_DBS20	Hartwig-Colorectal_rare_DBS2	Hartwig-Colorectal_rare_DBS8	Hartwig-Colorectal_rare_DBS18	Hartwig-Colorectal_rare_DBS29	Hartwig-Colorectal_rare_DBS28	Hartwig-Colorectal_rare_DBS27_a	Hartwig-Colorectal_rare_DBS10	Hartwig-Colorectal_rare_DBS27_b	Hartwig-Colorectal_rare_DBS26	Hartwig-Colorectal_rare_DBS16	Hartwig-Bone_SoftTissue_common_DBS13+20	Hartwig-Bone_SoftTissue_rare_DBS1	Hartwig-Bone_SoftTissue_rare_DBS18	Hartwig-Bone_SoftTissue_rare_DBS5_a	Hartwig-Bone_SoftTissue_rare_DBS5_b	Hartwig-Lung_common_DBS13+20	Hartwig-Lung_common_DBS2	Hartwig-Lung_common_DBS5	Hartwig-Lung_rare_DBS19	Hartwig-Lung_rare_DBS18	Hartwig-Uterus_common_DBS13+20	Hartwig-Uterus_common_DBS11	Hartwig-Uterus_rare_DBS5_a	Hartwig-Uterus_rare_DBS18	Hartwig-Uterus_rare_DBS28	Hartwig-Uterus_rare_DBS5+19	Hartwig-Uterus_rare_DBS5_b	Hartwig-CNS_common_DBS13	Hartwig-CNS_rare_DBS14	Hartwig-CNS_rare_DBS11+20	Hartwig-CNS_rare_DBS19	Hartwig-Prostate_common_DBS13+20	Hartwig-Prostate_common_DBS13	Hartwig-Prostate_rare_DBS28	Hartwig-Prostate_rare_DBS27	Hartwig-Prostate_rare_DBS35	Hartwig-Prostate_rare_DBS5+19	Hartwig-Prostate_rare_DBS2	Hartwig-Bladder_common_DBS11	Hartwig-Bladder_common_DBS13+18	Hartwig-Bladder_common_DBS20	Hartwig-Bladder_common_DBS2	Hartwig-Bladder_rare_DBS28	Hartwig-Bladder_rare_DBS18	Hartwig-Bladder_rare_DBS5	Hartwig-Bladder_rare_DBS31	Hartwig-Skin_common_DBS1	Hartwig-Skin_rare_DBS13+20	Hartwig-Skin_rare_DBS21	Hartwig-Skin_rare_DBS2	Hartwig-Skin_rare_DBS27	Hartwig-Stomach_common_DBS13+20	Hartwig-Stomach_rare_DBS18	Hartwig-Stomach_rare_DBS5	Hartwig-Stomach_rare_DBS19	Hartwig-Stomach_rare_DBS13+25	Hartwig-Stomach_rare_DBS40	Hartwig-Stomach_rare_DBS13+20	Hartwig-Stomach_rare_DBS26	Hartwig-NET_common_DBS13	Hartwig-NET_rare_DBS5	Hartwig-NET_rare_DBS20	Hartwig-NET_rare_DBS27	Hartwig-NET_rare_DBS34	Hartwig-NET_rare_DBS41	Hartwig-NET_rare_DBS32	Hartwig-NET_rare_DBS20+25	Hartwig-Pancreas_common_DBS13+20	Hartwig-Pancreas_rare_DBS13+19+20	Hartwig-Pancreas_rare_DBS20	Hartwig-Pancreas_rare_DBS28	Hartwig-Pancreas_rare_DBS18	Hartwig-Biliary_common_DBS13+20	Hartwig-Biliary_rare_DBS5	Hartwig-Biliary_rare_DBS18	Hartwig-Liver_common_DBS13+20	Hartwig-Liver_common_DBS13	Hartwig-Liver_rare_DBS18	Hartwig-Esophagus_common_DBS5	Hartwig-Esophagus_common_DBS26	Hartwig-Esophagus_common_DBS13+20	Hartwig-Esophagus_rare_DBS18	Hartwig-Esophagus_rare_DBS24	Hartwig-Esophagus_rare_DBS5	Hartwig-Esophagus_rare_DBS2	Hartwig-Esophagus_rare_DBS19	Hartwig-Head_neck_common_DBS13	Hartwig-Head_neck_rare_DBS5	Hartwig-Head_neck_rare_DBS11+20	Hartwig-Head_neck_rare_DBS18	Hartwig-Head_neck_rare_DBS4	Hartwig-Head_neck_rare_DBS5+19+20	Hartwig-Head_neck_rare_DBS20+25	Hartwig-Lymphoid_common_DBS22	Hartwig-Lymphoid_rare_DBS7	Hartwig-Lymphoid_rare_DBS1
TC>GT	0.0318773338559156	7.49901584923469e-20	0.00733913417923624	0.0270565132648539	0	0.00780347147618368	0.000568484230591447	0.00146181951567302	0.00518353646994867	1.58476067095291e-05	0.0111210024293305	0	0.00846402788150361	0.00338268694032921	0.00567157607439197	0.0172952658963631	0.00673542412123764	0.0100208904839543	0.0117350016398082	0.00194170377286609	0.00124980629143513	0.00481150665437099	0.00236536165797101	0.000153006987416849	0.0116258646880633	0.00485406850097461	0.00243483686008326	0	0.0538175638854915	0.00708673640142495	9.57020894914985e-05	0.0137889089362982	0.00983326207781103	0.00786351585913568	0.00457318483910282	0.00579718290613709	0.0109426200103691	0.00491010972982837	0.000411944566453742	0.00310620563902968	0.000630730180286921	0.00353931139111817	0.00153188397484541	0.0155968090457758	0.00737949984873669	0.00706533232912594	0.00215188851810223	0.0133273122173577	0.0101012297686125	0	0.00758263982896924	0.015521064590015	0.0129330751957718	0.0107538146613497	3.18915429741076e-20	0.000738205506960629	0.00381754178384775	0.00876395688887724	9.68357275729486e-06	0.00290558005027553	0.0174436871539611	0.00161159285054481	0.0119770120325569	0.00052130843288502	0.00327659132964339	0.00265789795397039	0.00776839180676553	0.0600513262241494	0.00862068965517242	0.0127305186751129	0	0.00213402063324636	0	0.00575815738963532	0.00708234413279863	0.0124375180416314	0.00155957107338626	0.0163774961929655	0.0314573959259807	0	0.0115388014676721	0.0072463768115942	0.00402242293570016	0	0.0127212773218018	0	0	0.0160624901814396	0	0.00718954248366013	0.0144505251433153	0.0102316562104804	0.00416989782599295	0.00456832400375765	0.002710027100271	0.00877721764862763	0.0127430520391374	0.00154277565240822	0.00119026744698005	0.00503627854664656	0.0194624449265844	0.00999383694467137	0.00021226123551458	4.36722836478263e-06	0.00567713566435536	3.9028108008186e-13	0.00161409331537519	0.00796525855231643	0.00530503978779841	0.0090981882210191	0.0105310194842636	6.30924219862243e-13	0.00509129925309091	0.003772993599335	0.00473996595789047	0.00728862973760933	0.00812544989233608	0.00252766990498993
TG>AA	0.0135734856328452	0.0149718343421661	0.000731623375905692	0.000361364394267079	0.0150854548549505	0.025498233991813	0.0219266467916496	1.05564123676536e-05	0.00117741565495539	0.00618830154415167	0.00515632703162997	0	0.00771720189195917	0.0136810674716343	0.0161749515627891	1.04529575882264e-05	0.0101031361818565	0	0.0104670449696287	0.00235395217345863	0.0208097389110279	0.0157947707872778	0.0132980338048726	0.0077261009161791	0.0405073809506355	0.012520233930621	0.00109742204759778	0.0303874247018184	0.000365593878696615	0.00732957661515216	0.0273956931280622	0	0.0115433946130825	0.00176880399224083	0.00933284359580966	0.0109949450231691	0.0218091809745692	0.014236016434021	0.00563893905301447	0.0187290357314313	0.000904375018538395	0.0154123790219169	0.00728309902668938	0.0233817601025133	0.00518680090616528	0.0114889031939915	0.00432908509340153	0.0192175229724966	0.0297957915936399	0.0351758793969849	2.47847649588527e-10	0.0280330125970362	0.00658425182181264	0.0155021132046982	3.18915429741076e-20	0.00158533067038543	0.0179770562140213	0.0202590767103545	0.0181461927390534	0.021333748899413	0.0132435567347645	0.00540347020488271	0.0108387812668225	9.51176960166369e-21	0.00256510016565249	0.00747609563232574	0.00949838213867478	0.187519898045899	0.0019704433497537	0.0035180840445686	0	0.00851120996061144	0.0503333113844917	0.00671785028790787	0.0341886933302865	0.0136419246784704	0.00118015898816545	0	0	0.0108803747748542	0	0.0108695652173913	0.00794177242238813	0	0.0416136858348487	0	0	0	0	0.00457516339869281	0.0146658353266774	0.0329768446933169	0.000976368116459059	0.0118821082597491	0.014453477868112	4.99923134313658e-09	0.00652541546237911	0.0103842505773561	0.00308435427352398	0.00582769559541809	0.00922479850370528	0.00853019772525776	0.00650423123482498	0.011077696160476	0.0177362706683763	0.0185298829915689	0.00854281903260702	0.0107642799764232	0.0106100795755968	0.0070675593824371	0.0164858671285987	0.000983926334559774	0.0106921502572252	1.9217638599851e-07	0.0713685399090133	0.00728862973760933	0	0.00141987879116501
TG>AC	5.46820224709429e-13	0.00399991367803178	0.00309522418985023	0.0075710766159117	0.00661814580328896	0	3.48518679384563e-06	0.000270660247027602	0.000817906698030362	0.00547757162560821	0.00560342743744909	0	0.00174259397560368	0.00441557427475797	0.00349030079443513	0.00463325440080512	0.00336771206061882	0	0.00586750082800217	0.000497196027170936	0.00315299264161384	0.00436343899577696	0.000657024007255669	0.00271404022877145	0.00887358696728525	0.00204258946745703	0.000517303320052211	0.014884595165019	0	0.00818639837080492	0	0	0.00256519880290722	0.000120366493714889	0.00577333970373559	0.002823257354022	0	0.00430262344745488	0.000657828101414333	0.0029123710995632	0.00182821666444417	0.00508879137112825	0.00145732898623113	1.61074789126244e-19	0.000475549955006301	0.00544295152649698	0.00121322211854349	0	0	0.0050251256281407	4.55445976629073e-12	0.00852589114891555	0.00255856544730411	0.00222376340616021	0.00514929798612869	0.00095650804676548	0.00369682200069526	0.00380179601735344	0	1.24900435741242e-09	1.43128079684887e-20	1.52897228659288e-20	0.0057963657925806	0.000248921392521569	0	0.00135350760152335	0.00420960685160631	4.19222716330062e-07	0.000527797325826883	0.00528196301269732	0	0.00145568349580326	0	0.00575815738963532	0.00234014474007534	3.73621682495169e-06	0.00101602096723657	0	0	0	0	0.00120772946859903	0.002791818986776	0	0	0	0	0	0	0.00522875816993464	0	0.00631248222365415	0.00096074511332715	0.0117037019854416	0.00542005420054201	0.00184848281563367	0.000163837581192821	0.00457363658503524	0.000268126033467994	0.0107137387572853	0.00550315344702955	6.73484950768636e-20	0.00220326801126946	0.000680923719545635	0.00205861661436677	0.00343481720560401	1.33862300694636e-06	0.00303635327325262	0.00318302387267905	2.71427610494835e-61	0.00205982435197543	0.00394644537292736	0.00162435601775952	0.00176153621280626	0	0.0043731778425656	0	0.000383627476058587
TG>AT	0.00628133885629232	0.0224955416598229	0.0283453439475536	0.0231902237884485	0.0350509190597312	0	0.0457513936813216	0.0381885589360843	6.18893185319702e-05	0.00125481130139242	0.0217103200775358	0.0106382607436546	0.0351008215085885	0.0349392614764614	0.0320793483751187	0.0127674184685148	0.0206272363712903	0.0190708825900006	0.0279154162955093	0.00167465747589203	0.0390077181680175	0.0229036119810635	0.0702852009040317	0.00232769162299243	0.0282660691597568	2.84700982805607e-10	0.00113099346388136	0.0384288457523	8.32960625516226e-07	6.61855812982339e-08	0.00846107233374189	0.0705263561318909	0.026507054296708	0.00215998291114865	0.00746035170819886	0.0163676764977578	0.026409339490614	0.102392219236126	0.00841948487559855	0.0196568125440269	2.27931740873298e-05	0.0115700626992843	0.0245927560423038	1.61074789126244e-19	0.0316050288977416	0.0524442138732713	0.00355667942464824	0.0374852787549347	0.0011494042236972	0.0050251256281407	0.00258028432299184	0.0399765993192452	0.00255856542557545	0.0333139505354504	0.0206214876716447	0.00210904682860609	3.23666643028007e-07	0.0458230123824874	0.0471164835867332	0.0669900114495929	0.0221866830779626	0.0160096075604355	0.0264248627121207	0.00592135051382044	0.000674284307918395	0.0450357421517118	0.0283585898595845	0.0248425577591593	0.00380014074595355	0.0208901152124593	0	0.0461306304458436	0	0.0191938579654511	0.0168148629492086	0.0170471052120659	0.00268243135324616	0.0187136803066457	0.0141526097595696	0.0482329932561698	0.0343607938749085	0.0265700483091787	0.0504698670331357	0.0379077444113797	0.0366129271709045	0.0433218655719888	0.0387585779954192	0.015627489235975	0.0396738700293494	0.0143790849673203	0.0289010502866298	0.0123913129198878	0.00399900304603576	0.02226411007898	0.025293586269196	0.0201535385912322	0.0303869739856726	0.0240624274786303	0.00585389641706434	0.0116080102372503	0.038685634686533	0.0224428887453095	0.0281600051850595	0.0207994076066668	4.59851442203235e-12	0.00493810522666287	0.0524743551666366	0.00495555423726069	0.0323607427055703	0.0157290673731586	0.00717954820580067	0.015053208380127	0.00796238253028516	0.0149612378498435	0.0281205527501267	0.0131195335276968	1.68187752690344e-06	0.00491893168030519
TG>CA	0.012980669413765	0.00994993848920814	0.0458263349604593	0.0151255980555253	0.0024181349093177	0.0876713339671762	4.60071814934218e-08	8.84810950383111e-11	0.0151919532122582	0.265625720136157	4.55558048438851e-11	0.0106382799002681	0.0164301717699776	0.00394918815585522	0.00712766665856187	0	0.00652494211744896	0.0100490199569721	0.040302405728438	0.00171496277021111	0.00304654782564682	0.0292569264675123	0.00210068000883885	1.32878476852827e-07	0.0145856734234422	0.0646508313562079	0.0213818816023345	0.0956002551845019	0.0349174068281808	0.2488755880178	0.0123580155597506	0.0401445329243835	0.0128259940145361	1.79166681526822e-07	0	0.0644280477800236	3.17212729719714e-06	0.00903405401272669	0.00047092402228043	0.000376275778339898	0.02574674495482	0.0136541954075295	0.00727879482462882	0.0155878400683422	3.83906417882731e-05	0.00506647926197628	0.0401324622294052	0.0675000421863612	0.00865539817109996	0.0050251256281407	0.0323000938844825	0.0188087027716369	0.0384351101934839	0.0238964287221283	0.00182713179502159	0.0156605204828672	0.220888205451766	0.0572769627358792	0.0422986673461537	3.02861970834363e-07	0.0256180010856504	1.52897228659288e-20	0.0190473503264363	0.00268283259002287	0.0206716278546308	0.0052793470728799	0.00142744581440495	0.00337288454884304	0.0020935960591133	0.0188883057888176	0.016975053291385	0.00140822833849156	0.184860627898953	0.0143953934740883	0.00213155293163137	0	0.0200367902955971	0.0213936592837087	0.0146221213772012	0.0286811368519365	0	0.00845410628019324	0.0126576803747134	0.0701433995734045	0.147424285310408	0.0795210118361365	0	0.0647115975270046	0.0278323557741638	0.0104575163398693	0	0.0147376673939722	0.021453397123547	0.0298173893171051	0.014453477868112	0.0251045581601813	0.00197357041400121	0.0104891315535941	0.00441251839075849	3.59246241771975e-07	0.00768290657754833	0.0217230517042083	0.0130630395470126	3.77065845682701e-05	7.5616860616928e-11	3.52405561311821e-11	2.16051434406716e-09	0.0292161105218616	0.0122015915119363	5.87813896482885e-20	0.0427977387839352	1.86245709782997e-06	2.0605264672721e-05	0.0121912714951873	0.000406481198368914	0.021865889212828	5.85512267189736e-05	1.57524902048586e-12
TG>CC	0.00354245485403845	0.00376030716614308	0.00583366447191826	3.20045703021616e-72	0.00110172588408038	0.00623290565867574	5.47314724440133e-13	3.81165084824669e-22	0.00223325773716225	0.0270172292134334	0.00600662951596357	0	0.00472989793378143	0.00289958156571848	0.00160290434833239	0	0.00252578404546411	0	0.00618216400411606	1.47736761895319e-20	0.00336472535700755	0.00339287298363278	0.00038269676595412	2.23766181155952e-08	1.53680082385399e-05	0.00223109631802324	0.0014153996915866	0.00646738143216964	0	0.0232958051504487	0	0	0.00128259940145361	9.35916370187914e-05	0	0.0101886674608962	0	0.00487972605275406	1.11510343951968e-15	0.00169157186715867	7.97906552757317e-11	0.0018054804069683	1.25165343609851e-19	0.0025979733447237	4.08466033635919e-06	0.00229604719619372	0.00120444619327353	0.00684832103422272	0	0	0.000758263982896923	0.00517368819667167	0.00323326879894295	0.00215096776561875	0.00247748399494	0.00133082253439137	0.0350394244208065	0.00577487550851354	0	0.000563839405418243	0.000150716389940185	0.00206584947555232	0.00538771791670661	0.00056828386866966	0.00184933765277406	1.01977197582349e-07	2.45566617586606e-06	1.30201675788935e-07	0.000281491907107671	0.0048965146042762	0	0.00329178036268589	0.0336169202211634	0.00671785028790787	9.74364642869651e-08	0	0	0	0	0.0108803904142243	0	0.00241545893719807	0.0051920073963846	0	0.0142510159071881	0.0157564773215417	0	0	0	0.00196078431372549	0	0.00538881969583297	0.00103859758122581	0	0.003613369467028	0.000771576831416	3.49878439989881e-06	2.95450769046052e-20	1.85271439906817e-20	0	0.000792919814714243	0.00184495743714968	0.00417873497292986	2.5894896777028e-08	0	0.0057625219451577	0.000276569854105384	0	0.00159151193633952	0.00226434668671081	0	0.000725989278923098	0.00166252153602119	0.00213492154347115	0	0.00728862973760933	0	1.08313892002923e-12
TG>CT	0.00660628538676095	0.0430881113167323	0.0761671656778319	0.0044954602530533	0.0161558621749656	0.0392215734647373	6.62638791910371e-10	0.0230498929108578	7.41698841480512e-05	0.0414471308365203	0.00527691853740875	0	0.0617376151356734	0.00822217848229691	0.00432936382318477	0.0757678798155292	0.0216796463902336	0.0298652670873133	0.005720505305034	0.003352805330921	0.0195788799834806	0.0341826656856783	0.0789976881224512	0.0117280822408472	5.6665797168351e-05	2.44467941490012e-06	2.35854555716385e-09	0.0350922039826909	0.000111806068988309	0.0468569101049	5.10464656266544e-05	0.0391935475252201	0.0418982471141513	3.91159854871383e-05	0.00973066370065168	0.000769511577976281	0.0048065963269063	0.108368843521492	0.0095440699489961	0.0149752894229708	5.014293180163e-07	0.0163442748662216	0.0322731306631861	0.0105210748618397	9.56518865012006e-06	0.0076255201061756	0.00266712524641372	2.67704494271952e-05	0.0128436309913916	0.0653266331658292	4.37543083616529e-17	7.02530354338437e-06	0.00641730886314988	0.0659710324707345	0.0377400327017979	0.000215936454352508	0.0244048875559845	0.00959928214724869	0.00117101540904867	0.0434844883947047	0.0269406331859235	0.000664862173228249	0.0550791884605657	0.00677055293270674	8.26489909226459e-09	0.00397715118112957	0.012283718758119	2.14692610393334e-05	0.0041871921182266	0.0442941098018999	0	0.0459014034983976	0.0333846540078368	0.0422264875239923	0.000891997203713096	4.79274190898137e-08	2.85173557543407e-17	0.0140928663321382	0.0599753158224424	0.086632292793272	0	0.0193236714975845	0.0401195204335739	0.0399288146169097	0.0389349524322587	0	0.0783646323832796	0.0157907121686774	0.0843989729317723	0.042483660130719	0.011205831457362	0.0975438166507076	0.00222687210179339	0.00105374667101962	0.020776874435411	0.030523524052022	0.0181479448472231	0.0159578178234758	0.00855500492523418	0.0165863849038398	0.0118064482500017	0.0276392871002958	0.0401544580486304	0.0316828343320782	6.93187432193791e-11	4.74757492953779e-06	0.0639913079712439	0.00676726974984398	0.0259946949602122	0.0050658599216164	0.0343154602283655	5.61508527833657e-11	0.00782571423850356	0.0113818775097397	0.0549703468097021	0.0145772594752187	0.0217272961611305	0.00209940798728827
TG>GA	7.01304298468706e-20	0.00561252399854172	0.0117281792172211	0.00244032424868989	0.00431108776759159	0.0207476638815777	0.000200394264110053	1.09069448433691e-14	0.00177258616038064	0.0204966576914735	0	0	0.00522778192681105	0.00149762918268705	0.00411110922362134	0.00780899852512565	0.00336771206061882	0.0104663510467432	0.00586750082723033	0.00143655577552089	0.000787352057910806	0.00819315150200656	0.00388012556634979	0.00364416789939756	0.00392188137385917	0.0028738228201318	0.0034476451440239	0.0321183882977555	0.00435937083063721	0.0142681292847092	0.0139028733306055	0	0.00684053014108593	0.000218068368442501	0.00144432996272079	0.00453809601996236	0.00032933333715163	0.00500533259226611	0.0012818520611051	0.00323823366039627	2.94642609315793e-05	6.8666504760685e-06	0.00538092864714221	0.00217340497158861	9.11929590255202e-05	0.000558029795476979	0.0038491032767842	0	0	0.0150753768844221	0.00626176516099446	1.97463623239002e-11	0.00918733293276233	0.012722822979625	0.0112022006886299	0.0029544880255418	9.36632924198324e-05	0.0185534911164068	2.69023424508511e-08	7.02354281018622e-15	0.00800263480994765	1.52897228659288e-20	0.0109973120427312	9.51176960166369e-21	0.0029036999303129	0.00115969674990132	0.00248821459759982	0.00746770213984553	0.0005981703026038	0.0139374513052247	0	0.00108738612924802	0	0.00479846449136276	0.000188903537642547	3.60579501597502e-05	0.00525868837066185	0	0.0155459383112369	0	0	0.0036231884057971	0.00543796083233457	0	0	0	0	0	0	0.00522875816993464	0.0296524951445205	0.00436451616798845	0.00204615265995207	0	0.00813008130081301	2.55055288923663e-08	0	0.00357391620474136	1.85271439906817e-20	0.00167212650757238	7.41294562710689e-20	4.69361189929285e-05	0.00618561786314041	0.00259415091508674	0	0.00594969863362041	0	0.0234709851905752	0.000530503978779841	0.00220551040030207	0.00369969870329358	0.00332904904934705	0.00535356811407799	0.00738814359815834	0.00743524505112031	0.00874635568513119	0	0
TG>GC	0.00142766311127226	7.49901584923469e-20	0.00300844327795572	0.000923684060561926	0	0.0136728177289516	0	0	0.00065461138113353	0.00273512792731983	0	0	0.000995767986059248	5.85082669270167e-61	0.00131310560025376	0	0.000841928015154704	0	0	0.00111206535524907	0.00074250799355553	0.00114577989658546	0.000176880348991354	0.00154980018721214	5.83869924290217e-11	0	0.00133894214471549	0.00783749811857816	0	0	0.000147707244820371	0	0.000427533133817871	0.000101325312115677	0.001999243982214	0	0	0.00198678246000811	0.000343967869826512	0.00128878593201013	0.00116955188497014	2.80255066687689e-09	0.0043719869586934	0	3.48150817273338e-11	0.0014388916775342	0.00132000188320935	0	0.00950185550995511	0.0150753768844221	0.000547153317215663	0.00507595641917374	0	0.00318070574490626	3.18915429741076e-20	6.10881325515641e-09	0.0200763103101553	0.013173906372472	0	0.0014205103304379	0.00417809623887317	1.52897228659288e-20	1.39062856348624e-20	0.000274991117797292	0	0.00271204305667147	0.000622398641820539	0	0.00031667839549613	0.00132820614096909	0	0.000728592531424826	0.0167979977447302	0.000959692898272553	0.00144751218157038	0.00280516298811974	0.0033309234506823	0	0	0.00689388930757279	0	0	0	0	0	0	0	0.0162254043669521	0	0.00065359477124183	0	0	0.00215461736781455	0	0	0	0.00581542427316447	0	1.85271439906817e-20	0.00367036498172076	7.41294562710689e-20	6.73484950768636e-20	0.00402100120024264	0.000515459248368567	0	0.00403355555106513	3.05208258728982e-08	0	0.00106100795755968	0.000186890200406841	0	0.000919318067357982	0.00221062542538043	0	0	0.00583090379008746	0.00500867820439529	1.77579813357633e-06
TG>GT	0.00368266716624769	0.0114354164202914	0.0183370103779039	0.0412572553239915	0.155734550742009	0.0479285644538646	0.0846558264234139	0.0116567811386639	0.0469449803514753	0.00503514246355058	0.00569248069502066	0	0.00970873786407767	0.105629986756813	0.0505839463109422	0.0100838681572678	0.00905072616291307	0.0424423771825745	0.046485807808757	0.00139670674761559	0.0451723972853244	0.0174877572876521	0.0185971812706795	0.000614353765670704	0.0901532291036287	0.0303571834245969	0.0803736684089539	5.45225913349279e-07	0.0155380493238444	0.00878027114370507	9.60316388760385e-05	0	0.0106883283454468	0.00185073805673115	0.0756506830124023	0.0893493814556582	0.0260855723912197	0.0225807412171194	0.00447658433440636	0.0652978511980654	0.101849535218973	0.108278859022993	0.0118937720707421	0.0346505271237859	0.0712432254539511	0.139246787206642	0.0671861766866301	0.10783712964717	0.0179603951391609	0.0452261306532663	0.042363826526276	0.0184710920479046	0.122356317079063	0.0174612006494994	0.00713835780160799	0.0815126880548519	0.000142101316562931	0.0269070778345264	0.126152503030642	0.0219619144343703	0.0166812132170718	0.0790096004246059	0.00958800140527635	0.00118528734550131	0.101274101503126	0.160459774018722	0.0116861881926752	0.00379158608693597	0.00279732582688248	0.0132522533317069	0.0692502667275777	0.0100611439713623	0	0.017274472168906	0.11774089308598	0.0125440175016843	0.0708610755374623	0.0197916248920756	0.0303570896057196	0.0419122173581294	0.00996552384519938	0.0120772946859903	0.0405093090297598	0.0147585211858901	0.0111570183674449	0.0137805992357722	0	0	0.0127434289042399	0.00915032679738562	0.0142878987563566	0.00658744346543549	0.0605456931138319	0.0761409278414076	0.000903342366757001	0.045803336767906	0.142775258748182	0.00482000921314712	0.00863530112669227	0.119843590859953	0.0230713276323773	0.00916600752637707	0.0107975485833117	0.101932009934044	0.0212194898061864	0.0606705530876406	0.0163890077495909	0.0733570895012917	0.0148541114058355	0.0619801264432782	0.00599602979013989	0.126255371414829	0.0308856221824622	0.0741784800116081	0	0.0116618075801749	0.0295740081713241	0.00201308165541435
TT>AA	0.00652550715871517	0.0291942401910295	0.0138246988262554	4.94477372755886e-16	0.0120018691962828	0.0125103285002672	0.00765385073961409	9.74073637777153e-13	0.0780210569179776	0.0204447982464682	0.0609274075191597	0.22340445963156	0.0104555638536221	0.0158850528583802	0.00878557498110789	0.00936212014795099	0.0172595243106714	0.0522766260285773	0.0434321433558413	0.00645813515767357	0.0244567933680045	0.0784312065421184	0.00379010173550628	0.00284367327173622	0.0315210125380602	0.0307212854426794	0.1215368373563	0.0570240027454227	0.0164719700789504	1.05869862892544e-09	0.162454846350792	0.077080839637583	0.0175288584865327	0.00308115762080032	0.0130504767923072	0.0127237915244464	0.00685477304425457	0.0130943580890875	0.00211472872776046	0.0147397057234159	0.0769394026257277	0.00199842238211569	0.0364332246557783	1.61074789126244e-19	1.5372284671731e-12	8.11303675809901e-05	0.124147985173839	0.0287066343019568	0.0117570059027555	0.0351758793969849	0.0249978301626204	0.0267317291584676	0.0485847012615158	0.0307675820185847	0.00253854290951661	0.100172624466385	0.0110556159646447	0.0127975966044023	0.0380740202814185	0.0116559088259294	0.00489065449382068	0.000519631044309596	0.0221725773323712	0.00561242319251026	0.098455965500099	0.0132451988524003	0.00912061910679724	0.0308722937965294	0.00881421534130895	0.0161753634067465	0	0.00254473958685246	0.0162926471204956	0.0191938579654511	0.029347331009787	0.0134852086343364	0.0759678205346214	0.145701010083338	0.0141525918786251	0.00993425484534167	0.0220485281373912	0.0277777777777778	0.0210776333336097	0.0103260746400299	0	0.0105295964791731	0.012445287470361	0	0.141326332369272	0.0104575163398693	0.0141789016427799	0.0154296072797802	0.142977568498683	0.0298950400939311	0.013550135501355	0.0142277860715914	0.0114637549581882	0.0176294741309144	0.00498184105307403	7.25217533195053e-10	0.012930228792458	0.0197652245170284	0.0331207685069861	2.90143418279612e-05	0.180012874080084	0.0215664561610352	7.01799684201349e-05	0.0644706631425287	0.00689655172413793	0.00691419955856523	0.0207651132558999	0.00929069760858879	0.0163859185710984	0.0334564321738087	0.112125314502205	0.0189504373177843	0.0774179236548532	0.0014396739739896
